julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
4,360,0.438950495,1.157115576,0.094020289,1.446138976,,,,,,,
4,420,0.270316078,1.173794419,-0.102985279,1.4901911,,,,,,,
4,480,0.289238623,1.16867171,-0.006517953,1.523623721,,,,,,,
4,540,1.122638842,1.345994417,1.105969502,1.557722094,,,,,,,
4,600,2.632641253,2.332528272,2.864850487,2.201166237,,,,,,,
4,660,4.890590896,3.68250992,5.990205772,3.136526028,,,,,,,
4,720,6.161439943,4.777005187,7.345377459,3.739683003,,,,,,,
4,780,6.619862582,5.608679937,7.715069712,5.081492622,,,,,,,
4,840,5.998078472,5.297799491,6.90585227,5.099145204,,,,,,,
4,900,4.45505553,4.17720077,5.033063114,4.323162444,,,,,,,
4,960,3.107577469,3.161526368,3.295306213,3.431757536,,,,,,,
4,1020,2.512245784,2.717133955,2.402874891,2.915698401,,,,,,,
4,1080,2.124662655,2.386468606,1.937322242,2.585528842,,,,,,,
4,1140,1.823938402,2.119906351,1.607310125,2.331868247,,,,,,,
4,1200,1.603232937,1.882312475,1.406770241,2.081990287,,,,,,,
4,1260,1.321158681,1.71031361,1.005524831,1.935566869,,,,,,,
4,1320,1.262768757,1.536648228,1.093937286,1.740115909,,,,,,,
4,1380,0.954045409,1.42797657,0.557829351,1.661003583,,,,,,,
5,0,1.015627195,1.302649426,0.854199895,1.512873026,,,,,,,
5,60,0.829428622,1.24679035,0.530484258,1.465735484,,,,,,,
5,120,0.728371345,1.193368183,0.406600429,1.421634735,,,,,,,
5,180,0.62798096,1.145861176,0.289241052,1.387117901,,,,,,,
5,240,0.530043369,1.106060857,0.182867798,1.364061182,,,,,,,
5,300,0.431976202,1.077431512,0.083213188,1.356480732,,,,,,,
5,360,0.315534141,1.065991729,-0.041773786,1.370678839,,,,,,,
5,420,0.144890404,1.087180308,-0.241144695,1.420391148,,,,,,,
5,480,0.17830323,1.083705752,-0.120543116,1.457292695,,,,,,,
5,540,1.007119442,1.25979065,0.978440837,1.489774893,,,,,,,
5,600,2.507978281,2.241836884,2.718651122,2.12994433,,,,,,,
5,660,4.793817335,3.582764118,5.917868141,3.056911911,,,,,,,
5,720,6.035527218,4.668394754,7.213503909,3.653191407,,,,,,,
5,780,6.496513248,5.490377149,7.594976845,4.974777979,,,,,,,
5,840,5.879564221,5.181038915,6.793193821,4.99117116,,,,,,,
5,900,4.343056992,4.067123279,4.925002044,4.220071492,,,,,,,
5,960,2.993931379,3.04977387,3.187788316,3.329016758,,,,,,,
5,1020,2.394563622,2.606787562,2.282407335,2.813546147,,,,,,,
5,1080,2.006523615,2.277711449,1.813426526,2.484804657,,,,,,,
5,1140,1.706634897,2.012562069,1.483579406,2.232455728,,,,,,,
5,1200,1.486942891,1.776420091,1.283934742,1.984253358,,,,,,,
5,1260,1.205279043,1.60540869,0.882408237,1.838600554,,,,,,,
5,1320,1.148106835,1.43311626,0.97264382,1.645027769,,,,,,,
5,1380,0.838877927,1.325102155,0.434549008,1.56624822,,,,,,,
6,0,0.902608222,1.201105901,0.73518565,1.420139872,,,,,,,
6,60,0.715400917,1.14602766,0.408994934,1.373874422,,,,,,,
6,120,0.614134268,1.09370745,0.284552845,1.331271742,,,,,,,
6,180,0.513472969,1.04750866,0.166618446,1.298559822,,,,,,,
6,240,0.415146702,1.009295093,0.059573327,1.277692297,,,,,,,
6,300,0.31642325,0.982655813,-0.041079442,1.272816445,,,,,,,
6,360,0.198796769,0.97384994,-0.167725015,1.29047819,,,,,,,
6,420,0.02674143,0.998520541,-0.368846935,1.344584842,,,,,,,
6,480,0.077254094,0.9957849,-0.2196983,1.383689993,,,,,,,
6,540,0.897875234,1.172556656,0.859800862,1.416003902,,,,,,,
6,600,2.388792485,2.150907731,2.57925993,2.052922391,,,,,,,
6,660,4.706221254,3.483244728,5.860400016,2.971042731,,,,,,,
6,720,5.916120108,4.558762911,7.089812466,3.555348908,,,,,,,
6,780,6.380474434,5.375743231,7.484906989,4.868656948,,,,,,,
6,840,5.76839863,5.06841142,6.690871356,4.885275761,,,,,,,
6,900,4.237914178,3.96088468,4.826670489,4.119017535,,,,,,,
6,960,2.886780393,2.941092084,3.090436784,3.227778962,,,,,,,
6,1020,2.282396069,2.499290277,2.169825981,2.71259537,,,,,,,
6,1080,1.89348457,2.171659796,1.696530118,2.385134359,,,,,,,
6,1140,1.594289305,1.907807386,1.366607914,2.133986107,,,,,,,
6,1200,1.375611197,1.673002472,1.167936498,1.887327383,,,,,,,
6,1260,1.094065861,1.502892876,0.765486508,1.742364054,,,,,,,
6,1320,1.038448174,1.331871459,0.858372476,1.550537055,,,,,,,
6,1380,0.728210484,1.224441785,0.317137191,1.472014778,,,,,,,
7,0,0.794661572,1.101678481,0.623355501,1.32779064,,,,,,,
7,60,0.606202195,1.047270031,0.294089501,1.282244727,,,,,,,
7,120,0.504772426,0.995907203,0.169136791,1.240929466,,,,,,,
7,180,0.403921584,0.950838823,0.050734707,1.20976293,,,,,,,
7,240,0.305339537,0.913988706,-0.056791889,1.190761715,,,,,,,
7,300,0.20615384,0.889050055,-0.158167431,1.188180401,,,,,,,
7,360,0.087577214,0.882486103,-0.286175751,1.208769352,,,,,,,
7,420,-0.085543662,0.909974456,-0.48871626,1.266449943,,,,,,,
7,480,-0.015050141,0.907340357,-0.306044146,1.306889356,,,,,,,
7,540,0.793626637,1.086166948,0.747285134,1.340012787,,,,,,,
7,600,2.273781073,2.061493178,2.443577179,1.973752175,,,,,,,
7,660,4.627679121,3.385691127,5.817251313,2.882758424,,,,,,,
7,720,5.822953536,4.450325461,7.025356719,3.451590402,,,,,,,
7,780,6.304368929,5.265594205,7.469457205,4.764909493,,,,,,,
7,840,5.6794418,4.96054664,6.636884826,4.782754009,,,,,,,
7,900,4.144318368,3.859075049,4.749749782,4.021207504,,,,,,,
7,960,2.786930875,2.836062468,3.004996303,3.129223584,,,,,,,
7,1020,2.17539519,2.39521966,2.063975946,2.614009958,,,,,,,
7,1080,1.785090419,2.068889554,1.585231438,2.287671136,,,,,,,
7,1140,1.48653329,1.806218557,1.255227434,2.037605863,,,,,,,
7,1200,1.268289551,1.572638734,1.056223044,1.792357114,,,,,,,
7,1260,0.98835173,1.403349883,0.656497367,1.648003712,,,,,,,
7,1320,0.931725773,1.233504019,0.746004104,1.457794761,,,,,,,
7,1380,0.624034516,1.126594797,0.20999083,1.379464191,,,,,,,
8,0,0.688802285,1.004976884,0.511631751,1.236997319,,,,,,,
8,60,0.501283883,0.951152638,0.184319313,1.192052946,,,,,,,
8,120,0.399897229,0.900637686,0.059295229,1.151865249,,,,,,,
8,180,0.298984666,0.856567374,-0.05933286,1.122050692,,,,,,,
8,240,0.200118203,0.820917132,-0.167445441,1.104678816,,,,,,,
8,300,0.100291717,0.797470353,-0.269949736,1.104095295,,,,,,,
8,360,-0.01923654,0.792869982,-0.399373099,1.127228354,,,,,,,
8,420,-0.192643151,0.8226949,-0.602081614,1.18788951,,,,,,,
8,480,-0.097938209,0.819669922,-0.378477299,1.229002474,,,,,,,
8,540,0.694542902,1.001644556,0.641058796,1.263685276,,,,,,,
8,600,2.162301403,1.974564662,2.309959453,1.894358866,,,,,,,
8,660,4.558312953,3.291085794,5.788451114,2.794111065,,,,,,,
8,720,5.732746615,4.344340614,6.959180626,3.344856533,,,,,,,
8,780,6.208772871,5.160454761,7.393557988,4.66455696,,,,,,,
8,840,5.58477798,4.857869413,6.558902783,4.684372279,,,,,,,
8,900,4.052989581,3.762093153,4.670234203,3.927358458,,,,,,,
8,960,2.692861514,2.73507752,2.927326338,3.034052876,,,,,,,
8,1020,2.073895712,2.294965828,1.965411203,2.518485336,,,,,,,
8,1080,1.681745091,1.969789794,1.480255888,2.193106229,,,,,,,
8,1140,1.383575865,1.708185072,1.149683386,1.944004841,,,,,,,
8,1200,1.166254559,1.475719604,0.951624152,1.700032043,,,,,,,
8,1260,0.886081402,1.30717404,0.550279083,1.556213732,,,,,,,
8,1320,0.831228019,1.138411234,0.643052111,1.367497208,,,,,,,
8,1380,0.52200007,1.031965309,0.102749938,1.289303367,,,,,,,
9,0,0.590017556,0.911410232,0.411227573,1.148471939,,,,,,,
9,60,0.400986579,0.858100041,0.080228017,1.104033956,,,,,,,
9,120,0.29946626,0.808343696,-0.045273057,1.064844532,,,,,,,
9,180,0.198431077,0.765165189,-0.164271196,1.036227682,,,,,,,
9,240,0.099429163,0.730585408,-0.272681711,1.020298517,,,,,,,
9,300,-0.000676733,0.70846785,-0.375638396,1.021482073,,,,,,,
9,360,-0.120929691,0.705617659,-0.506128052,1.046865126,,,,,,,
9,420,-0.294996742,0.737402721,-0.709851137,1.11004499,,,,,,,
