julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
4,60,-3.169469375,-1.705483477,-4.277320153,-1.172287831,,,,,,,
4,120,-3.434384054,-1.835239153,-4.587055486,-1.291071813,,,,,,,
4,180,-3.721039894,-1.939586665,-4.921065869,-1.367038042,,,,,,,
4,240,-4.044072498,-2.012423672,-5.297864442,-1.39617316,,,,,,,
4,300,-4.425681011,-2.041716521,-5.739740517,-1.369080237,,,,,,,
4,360,-4.943119149,-1.969532379,-6.305395822,-1.230023452,,,,,,,
4,420,-5.184234527,-1.931169135,-6.51653803,-1.098088788,,,,,,,
4,480,-2.730618349,-1.718216536,-3.005308817,-1.089346375,,,,,,,
4,540,2.369693184,-0.184934698,4.609132042,-0.616560612,,,,,,,
4,600,7.829376946,3.076956444,12.27510363,1.971471154,,,,,,,
4,660,12.52886052,6.658037222,18.4222394,5.079392633,,,,,,,
4,720,15.15215129,9.834647511,21.50955089,8.48582327,,,,,,,
4,780,15.93802132,11.22022902,21.90641692,10.35151361,,,,,,,
4,840,14.36640943,10.24824728,19.50731922,9.509992414,,,,,,,
4,900,10.59193641,7.970569044,14.37774734,8.072023162,,,,,,,
4,960,5.32189718,4.555725611,7.117582083,5.291905652,,,,,,,
4,1020,1.703004245,2.207385384,1.813781853,3.003928687,,,,,,,
4,1080,0.337379588,1.162204027,-0.151793451,1.774791405,,,,,,,
4,1140,-0.563674204,0.399714541,-1.2441696,0.982419854,,,,,,,
4,1200,-1.27689269,-0.188446473,-2.077009433,0.411094896,,,,,,,
4,1260,-1.854028247,-0.742785276,-2.738549996,-0.227320954,,,,,,,
4,1320,-2.327422193,-1.062403918,-3.276895253,-0.452268863,,,,,,,
4,1380,-2.69183437,-1.494606158,-3.660730662,-1.020911636,,,,,,,
5,0,-3.109604586,-1.632728752,-4.229687828,-1.016097762,,,,,,,
5,60,-3.322699867,-1.845652212,-4.442565828,-1.309958477,,,,,,,
5,120,-3.588463861,-1.974617989,-4.753820725,-1.427747711,,,,,,,
5,180,-3.876285119,-2.07807376,-5.08971744,-1.50258969,,,,,,,
5,240,-4.200870201,-2.14985206,-5.468756793,-1.53039498,,,,,,,
5,300,-4.584611689,-2.17777071,-5.913323956,-1.501593668,,,,,,,
5,360,-5.104707655,-2.104171911,-6.482067033,-1.360740084,,,,,,,
5,420,-5.340961578,-2.066504799,-6.687057343,-1.228918534,,,,,,,
5,480,-2.864464615,-1.849158451,-3.139603908,-1.21756366,,,,,,,
5,540,2.247773405,-0.315313023,4.498669773,-0.7451858,,,,,,,
5,600,7.706998221,2.944662644,12.16893004,1.842865737,,,,,,,
5,660,12.39793551,6.519565289,18.30517527,4.944597716,,,,,,,
5,720,15.02592548,9.691211996,21.41277518,8.347104229,,,,,,,
5,780,15.81432716,11.07296332,21.8188337,10.20638254,,,,,,,
5,840,14.23546068,10.10346829,19.3986698,9.367925813,,,,,,,
5,900,10.46456843,7.829934385,14.27008002,7.932541138,,,,,,,
5,960,5.197396276,4.420423858,7.008395502,5.157010639,,,,,,,
5,1020,1.562076651,2.066571135,1.675905716,2.866301926,,,,,,,
5,1080,0.192904877,1.022330216,-0.300479248,1.636823109,,,,,,,
5,1140,-0.708076554,0.261289982,-1.394702728,0.845669459,,,,,,,
