julian,hour,Ta_sun,Ta_shade,sun_D0cm,shade_D0cm,,,,,,,
4,360,0.937553839,4.812344378,-0.105189022,5.780587271,,,,,,,
4,420,1.723016629,4.532929934,0.662278576,5.700380104,,,,,,,
4,480,5.579233241,5.22095833,6.22760537,5.528645825,,,,,,,
4,540,11.81377881,7.582394747,15.65689234,6.886245926,,,,,,,
4,600,17.91048192,11.01818229,24.51689185,9.525292157,,,,,,,
4,660,22.42276487,14.70207412,30.38545481,12.89931804,,,,,,,
4,720,24.77775111,17.66349881,33.18203485,15.97020682,,,,,,,
4,780,25.64194914,19.05091843,33.87333682,17.92736214,,,,,,,
4,840,24.31907684,18.31474944,31.9573747,17.55721239,,,,,,,
4,900,20.5135552,16.24653363,26.55227604,16.41061635,,,,,,,
4,960,14.94147343,12.78786103,18.53528167,13.46421456,,,,,,,
4,1020,9.110377295,9.172306487,10.28131044,10.42573155,,,,,,,
4,1080,6.943711104,7.70994326,6.859679598,8.628741011,,,,,,,
4,1140,5.801550478,6.797947896,5.357325581,7.633956081,,,,,,,
4,1200,4.974362393,6.110361635,4.36449865,6.932113731,,,,,,,
4,1260,4.441570928,5.527470169,3.867216948,6.293993384,,,,,,,
4,1320,3.607090536,5.11259105,2.570129105,5.89507789,,,,,,,
4,1380,3.345675116,4.736375679,2.440870196,5.474428234,,,,,,,
5,0,3.014171063,4.480623653,2.075104253,5.23245584,,,,,,,
5,60,2.745149927,4.321035495,1.750477542,5.049366424,,,,,,,
5,120,2.471120281,4.21173524,1.433022675,4.962538981,,,,,,,
5,180,2.177210399,4.137571304,1.098705599,4.929609208,,,,,,,
5,240,1.850411575,4.112199294,0.734920376,4.962590981,,,,,,,
5,300,1.32518263,4.279590045,0.187434329,5.197816578,,,,,,,
5,360,0.75632293,4.651545881,-0.300231986,5.622246443,,,,,,,
5,420,1.553848131,4.374840367,0.483074149,5.542327324,,,,,,,
5,480,5.425581842,5.065302409,6.074928279,5.371969638,,,,,,,
5,540,11.66554686,7.428163661,15.5163479,6.732705316,,,,,,,
5,600,17.75944217,10.86230975,24.37420706,9.3717104,,,,,,,
5,660,22.2684992,14.54318427,30.24069433,12.74410199,,,,,,,
5,720,24.61911323,17.50093014,33.0319141,15.81120814,,,,,,,
5,780,25.48182041,18.88671457,33.72137096,17.76612269,,,,,,,
5,840,24.16030217,18.1513209,31.80684147,17.39604146,,,,,,,
5,900,20.35859278,16.08505137,26.40634061,16.24955011,,,,,,,
5,960,14.79072335,12.63049164,18.39397057,13.307498,,,,,,,
5,1020,8.956500459,9.016857065,10.12879732,10.26954616,,,,,,,
5,1080,6.781110939,7.550412621,6.694559314,8.470645918,,,,,,,
5,1140,5.638546435,6.639074191,5.189481993,7.475471404,,,,,,,
5,1200,4.812039052,5.952917141,4.196748305,6.775303549,,,,,,,
5,1260,4.280529447,5.370350801,3.701160755,6.136621289,,,,,,,
5,1320,3.445056638,4.957004853,2.400964625,5.740043996,,,,,,,
5,1380,3.184894665,4.580837578,2.273731622,5.318626863,,,,,,,
6,0,2.853795076,4.32634899,1.908287523,5.078675435,,,,,,,
6,60,2.584519033,4.167009687,1.583090684,4.895644599,,,,,,,
6,120,2.309911263,4.058206707,1.264541772,4.809379663,,,,,,,
6,180,2.015135032,3.984623186,0.928784192,4.777131755,,,,,,,
6,240,1.68702184,3.959966773,0.563065881,4.810962485,,,,,,,
6,300,1.159271772,4.127891886,0.012474132,5.046905091,,,,,,,
6,360,0.589343252,4.497601218,-0.477924742,5.47043388,,,,,,,
6,420,1.397877949,4.223898402,0.321077747,5.390780941,,,,,,,
6,480,5.285560339,4.917289481,5.940880972,5.222223726,,,,,,,
6,540,11.53093356,7.282063478,15.39485643,6.586670651,,,,,,,
6,600,17.62174917,10.71491207,24.25033971,9.226081314,,,,,,,
6,660,22.12719584,14.3929734,30.1141728,12.59712864,,,,,,,
6,720,24.47282096,17.34715735,32.89907658,15.66063316,,,,,,,
6,780,25.33390932,18.73135692,33.58635774,17.61342776,,,,,,,
6,840,24.01365182,17.99669711,31.67296957,17.24334577,,,,,,,
6,900,20.21554699,15.93234332,26.27652403,16.09697772,,,,,,,
6,960,14.65151958,12.48179706,18.26791561,13.15919933,,,,,,,
6,1020,8.813330941,8.869894326,9.989710098,10.12161068,,,,,,,
6,1080,6.628355101,7.398933676,6.541482524,8.320481957,,,,,,,
